project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
SWEET,Official repository for Semantic Web for Earth and Environmental Terminology Ontologies.,ESIPFed,https://github.com/ESIPFed/sweet.git,github,"ontologies,earth-science,environment,environment-variables,owl-ontology,owl,earth,sweet-ontologies",Knowledge Platforms,"2022/07/18, 11:55:44",91,0,17,true,Turtle,ESIP,ESIPFed,"Turtle,Web Ontology Language,Makefile",,,"2017/03/10, 17:57:42",2004,CUSTOM,11,307,"2021/12/08, 01:09:12",85,78,178,16,271,5,3.5,0.6131687242798354,"2022/07/14, 01:27:52",v3.5.0,0,14,false,,false,true,,,https://github.com/ESIPFed,http://esipfed.org,United States,,,https://avatars.githubusercontent.com/u/3588047?v=4,,,
U.S. Climate Resilience Toolkit,"A website designed to help people find and use tools, information, and subject matter expertise to build climate resilience.",,,custom,,Knowledge Platforms,,,,,,,,,,https://toolkit.climate.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Climatemind,Explore how your values and personal interests are being affected by climate change and shows you attractive solutions exist that you may not be aware of.,ClimateMind,https://github.com/ClimateMind/climatemind-backend.git,github,"flask,owl-ontology,climate,climate-change,climate-action,global-warming,python",Knowledge Platforms,"2022/08/29, 19:02:14",7,0,3,true,Python,Climate Mind,ClimateMind,"Python,JavaScript,Shell,Dockerfile,Mako",,,"2020/07/08, 18:00:01",788,MIT,400,1577,"2022/08/29, 19:02:17",5,362,374,155,6,0,0.3,0.7452229299363058,,,1,20,false,,false,false,,,https://github.com/ClimateMind,https://climatemind.org,,,,https://avatars.githubusercontent.com/u/63987561?v=4,,,
Global Fishing Watch,"We use cutting-edge technology to visualise, track and share data about global fishing activity in near real-time and for free.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://globalfishingwatch.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Wind Atlas,Immediately start exploring windy areas.,,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://globalwindatlas.info/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Solar Atlas,Start exploring solar potential.,,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://globalsolaratlas.info/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food and Agriculture Organization Map Catalog,Allows to easily share geographically referenced thematic information between different organizations.,,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://data.apps.fao.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Subak Data Catalogue,"Exists to make climate data more discoverable, more trusted and more connected.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://data.climatesubak.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEA geospatial data catalogue,Discover and access easily the geospatial data catalogue of the European Environment Agency.,eea,https://github.com/eea/geonetwork-eea.git,github,,Data Catalogs and Interfaces,"2022/08/23, 12:00:07",4,0,1,true,Java,European Environment Agency,eea,"Java,JavaScript,XSLT,HTML,CSS,Less,Groovy,Shell,Gherkin,PowerShell,Dockerfile,Batchfile",,,"2012/07/03, 07:35:08",3715,GPL-2.0,982,17544,"2022/07/21, 16:45:27",14,35,38,19,45,12,0.0,0.5814316598606775,,,0,85,false,,true,true,,,https://github.com/eea,http://www.eea.europa.eu,"Kongens Nytorv 6, 1050, Copenhagen K, Denmark",,,https://avatars.githubusercontent.com/u/1176627?v=4,,,
Radiant MLHub Python Client,"Open community commons for geospatial training data, machine learning models, and standards to encourage collaboration and share information.",radiantearth,https://github.com/radiantearth/radiant-mlhub.git,github,"machine-learning,satellite-imagery,python,python-client,python-3,stac",Data Catalogs and Interfaces,"2022/08/26, 20:22:08",37,0,22,true,Python,Radiant Earth Foundation,radiantearth,Python,https://radiant-mlhub.readthedocs.io/,,"2020/10/13, 20:55:38",691,CUSTOM,41,325,"2022/08/26, 20:22:13",11,122,143,96,9,8,0.3,0.14074074074074072,"2022/08/26, 20:27:31",v0.5.2,0,7,false,,true,true,,,https://github.com/radiantearth,https://www.radiant.earth,,,,https://avatars.githubusercontent.com/u/25801078?v=4,,,
owid-catalog,A Pythonic API for working with Our World in Data catalog.,owid,https://github.com/owid/owid-catalog-py.git,github,,Data Catalogs and Interfaces,"2022/08/26, 05:38:49",16,0,16,true,Python,Our World in Data,owid,"Python,Makefile",,,"2021/09/22, 08:58:44",347,MIT,150,150,"2022/08/22, 13:48:14",4,43,57,57,13,1,1.3,0.3587786259541985,,,0,5,false,,false,false,,,https://github.com/owid,https://ourworldindata.org,,,,https://avatars.githubusercontent.com/u/14187135?v=4,,,
Global Environmental Database,"Providing long-term monitoring data, data analysis results, output of models.",portal/geds,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://db.cger.nies.go.jp/portal/geds/index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resource Watch,Features hundreds of data sets all in one place on the state of the planet's resources and citizens.,resource-watch,https://github.com/resource-watch/resource-watch.git,github,"react,mapbox,nextjs,datasets,wri-api,climate-change,typescript",Data Catalogs and Interfaces,"2022/08/11, 11:03:36",55,0,13,true,JavaScript,Resource Watch,resource-watch,"JavaScript,TypeScript,SCSS,HTML,Dockerfile,Shell,CSS",http://resourcewatch.org,,"2017/05/17, 14:25:12",1936,MIT,630,8652,"2022/08/31, 11:11:12",3,2061,2064,290,4,2,0.0,0.5766482624228646,,,0,31,false,,false,false,,,https://github.com/resource-watch,,,,,https://avatars.githubusercontent.com/u/18593980?v=4,,,
EarthData,"Our vision is to make NASA's free and open Earth science data interactive, interoperable, and accessible for research and societal benefit both today and tomorrow.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://earthdata.nasa.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owidR,An R Package for Interacting with Data from Our World in Data.,piersyork,https://github.com/piersyork/owidR.git,github,"r,r-package,data,data-visualisation,economics",Data Catalogs and Interfaces,"2022/08/07, 19:30:30",98,0,23,true,R,,,R,,,"2021/06/28, 18:06:02",433,CUSTOM,73,149,"2022/07/18, 03:30:28",0,0,3,1,49,0,0,0.0,"2022/08/20, 14:28:49",v1.3.1,0,1,false,,false,false,,,,,,,,,,,
Custom Scripts Sentinel Hub,A repository of custom scripts to be used with Sentinel Hub.,sentinel-hub,https://github.com/sentinel-hub/custom-scripts.git,github,"sentinel-hub,remote-sensing,earth-observation",Data Catalogs and Interfaces,"2022/07/18, 12:07:42",524,0,132,true,JavaScript,Sentinel Hub,sentinel-hub,"JavaScript,HTML",,,"2017/10/10, 12:18:17",1790,CC-BY-SA-4.0,113,1293,"2022/07/20, 07:14:06",6,203,221,22,46,2,0.0,0.6544378698224852,,,0,30,false,,false,false,,,https://github.com/sentinel-hub,https://www.sentinel-hub.com,,,,https://avatars.githubusercontent.com/u/31830596?v=4,,,
OGC API - Environmental Data Retrieval,A Web API that provides a family of lightweight interfaces for accessing Environmental Data resources.,opengeospatial,https://github.com/opengeospatial/ogcapi-environmental-data-retrieval.git,github,,Data Catalogs and Interfaces,"2022/08/17, 20:19:28",41,0,9,true,HTML,Open Geospatial Consortium,opengeospatial,"HTML,CSS,Makefile,Ruby",https://ogcapi.ogc.org/edr/,,"2019/11/26, 20:19:22",1013,CC-BY-SA-4.0,182,1438,"2022/08/05, 20:00:04",11,157,378,73,30,0,2.6,0.5696920583468396,"2022/08/05, 15:46:09",1.0.1-final,0,19,false,,false,false,,,https://github.com/opengeospatial,http://ogc.org,"Wayland, MA, USA",,,https://avatars.githubusercontent.com/u/1955193?v=4,,,
eurostat R package,"R tools to access open data from Eurostat, the statistical office of the European Union.",rOpenGov,https://github.com/rOpenGov/eurostat.git,github,"eurostat,eurostat-data,r,ropengov,r-package,cran",Data Catalogs and Interfaces,"2022/08/18, 10:56:17",194,0,17,true,R,rOpenGov,rOpenGov,"R,Shell",http://ropengov.github.io/eurostat,",https://doi.org/10.32614/RJ-2017-019,https://doi.org/10.5281/zenodo.399279,https://doi.org/10.32614/RJ-2017-019","2014/04/21, 10:52:20",3058,CUSTOM,92,1183,"2022/08/24, 21:39:00",25,61,213,20,11,0,0.8,0.41925777331995984,"2018/05/20, 11:29:55",v3.2.1,0,16,false,,false,false,,,https://github.com/rOpenGov,http://ropengov.org,Finland,,,https://avatars.githubusercontent.com/u/5463092?v=4,,,
giscoR,An R API package that helps to retrieve data from Eurostat Geographic Information System of the Commission.,rOpenGov,https://github.com/rOpenGov/giscoR.git,github,"r,gisco,eurostat-data,api-wrapper,eurostat,cran,thematic-maps,r-package,rstats,spatial,ggplot2,ropengov,gis",Data Catalogs and Interfaces,"2022/08/13, 14:18:06",38,0,15,true,R,rOpenGov,rOpenGov,R,https://ropengov.github.io/giscoR/,",https://doi.org/10.5281/zenodo.4317946,https://doi.org/10.5281/zenodo.4317946","2020/09/23, 19:40:44",711,GPL-3.0,143,651,"2022/08/11, 15:20:04",1,37,44,7,24,1,0.0,0.17628705148205925,"2022/08/13, 14:45:01",v0.3.2,0,4,true,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,custom",false,false,,,https://github.com/rOpenGov,http://ropengov.org,Finland,,,https://avatars.githubusercontent.com/u/5463092?v=4,,,
Digital Earth Africa Notebooks,"Using Earth observations to address social, environmental and economic changes on the Africa continent.",digitalearthafrica,https://github.com/digitalearthafrica/deafrica-sandbox-notebooks.git,github,"python,jupyter-notebooks,opendatacube,remotesensing,earthobservation,xarray",Data Catalogs and Interfaces,"2022/08/16, 12:27:01",90,0,44,true,Jupyter Notebook,Digital Earth Africa,digitalearthafrica,"Jupyter Notebook,Python",,",https://doi.org/10.26186/145234\n\n---\n\nThe","2019/07/18, 04:31:13",1145,Apache-2.0,302,864,"2022/08/16, 12:27:01",4,335,398,147,19,2,1.2,0.6509298998569385,,,0,29,false,,false,false,,,https://github.com/digitalearthafrica,https://digitalearthafrica.org,,,,https://avatars.githubusercontent.com/u/53030946?v=4,,,
ESGF PyClient, A Python package designed for interacting with the Earth System Grid Federation system.,ESGF,https://github.com/ESGF/esgf-pyclient.git,github,"esgf,opendap,search,logon",Data Catalogs and Interfaces,"2022/02/25, 17:05:02",21,15,8,true,Python,Earth System Grid Federation,ESGF,"Python,Jupyter Notebook,Makefile",https://esgf-pyclient.readthedocs.io/en/latest/,,"2015/05/27, 08:02:49",2657,BSD-3-Clause,16,314,"2022/08/09, 07:34:57",14,39,71,12,26,1,0.4,0.5220883534136547,"2022/02/25, 17:13:26",0.3.1,0,12,false,,false,false,"euro-cordex/esgf-crawler,cedadev/cci-metrics,joelfiddes/TopoSCALE-CCI,IHCantabria/esfg_download,MRichards99/cci-metrics,bird-house/pyramid-phoenix,cedadev/cci-odp-ops-tests-esgf-search,cp4cds/qcapp,coecms/ARCCSSive,ACME-OUI/acme-web-fe,sterlingbaldwin/acme-web-fe,pacificclimate/esgf_download,laliberte/cdb_query,ESGF/esg-publisher,sterlingbaldwin/esgf_scrape",,https://github.com/ESGF,http://esgf.llnl.gov,Earth,,,https://avatars.githubusercontent.com/u/1236619?v=4,,,
openEO,Provides intuitive programming libraries to process a wide variety of earth observation datasets.,Open-EO,https://github.com/Open-EO/openeo-python-client.git,github,,Data Catalogs and Interfaces,"2022/08/31, 11:21:08",87,10,27,true,Python,openEO,Open-EO,Python,,,"2017/10/06, 13:40:18",1794,Apache-2.0,292,1481,"2022/08/10, 14:29:50",87,92,234,69,25,8,0.4,0.4162162162162162,"2022/07/02, 09:33:21",v0.11.0,9,18,false,,false,false,"openEOPlatform/SRR3_notebooks,openEOPlatform/openeo-classification,openEOPlatform/openeo-pg-evalscript-converter,Ardweaden/openeo-pg-evalscript-converter,Open-EO/openeo-aggregator,VITObelgium/E-shape,ec-nextgeoss/nextgeoss-sentinel2-phenology,Open-EO/openeo-geopyspark-integrationtests,Open-EO/openeo-python-driver,Open-EO/openeo-geopyspark-driver",,https://github.com/Open-EO,http://openeo.org/,,,,https://avatars.githubusercontent.com/u/23743223?v=4,,,
MeCCO,Open Database on the Media Coverage of Climate Change and Global Warming.,icecaps/research,,custom,,Data Catalogs and Interfaces,,,,,,,,,,http://sciencepolicy.colorado.edu/icecaps/research/media_coverage/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Action Plans,"A simple, open database of local government climate action plan documents and emissions data.",mysociety,https://github.com/mysociety/caps.git,github,"climate,climate-change,local-government,citizen-participation,mapit,docker,vagrant",Data Catalogs and Interfaces,"2022/08/31, 13:46:02",6,0,5,true,Python,mySociety,mysociety,"Python,HTML,SCSS,JavaScript,Shell,Dockerfile",https://data.climateemergency.uk,,"2020/08/21, 20:17:51",744,CUSTOM,614,816,"2022/08/31, 13:46:02",52,244,370,288,4,3,1.7,0.6341772151898735,,,0,8,false,,false,false,,,https://github.com/mysociety,https://www.mysociety.org/,UK,,,https://avatars.githubusercontent.com/u/141338?v=4,,,
earthdata,A Python library to search and access NASA datasets.,betolink,https://github.com/nsidc/earthdata.git,github,"nasa,nasa-api,openscience,data,access,cmr",Data Catalogs and Interfaces,"2022/08/16, 23:33:28",75,0,75,true,Jupyter Notebook,National Snow and Ice Data Center,nsidc,"Jupyter Notebook,Python,Makefile,Shell,CSS",https://earthdata.readthedocs.io/en/latest/,,"2021/08/25, 15:25:00",375,MIT,102,104,"2022/08/29, 04:41:45",15,105,118,118,7,6,0.3,0.17021276595744683,"2022/08/16, 23:43:31",v0.4.0,0,4,false,,true,true,,,https://github.com/nsidc,http://www.nsidc.org/,"Boulder, Colorado",,,https://avatars.githubusercontent.com/u/1874284?v=4,,,
AI for Earth Data Sets,Notebooks and documentation for AI-for-Earth-managed datasets on Azure.,microsoft,https://github.com/microsoft/AIforEarthDataSets.git,github,aiforearth,Data Catalogs and Interfaces,"2022/06/23, 17:41:18",204,0,84,true,Jupyter Notebook,Microsoft,microsoft,"Jupyter Notebook,Python",https://microsoft.github.io/AIforEarthDataSets/,,"2021/02/18, 16:01:53",563,MIT,71,287,"2022/06/23, 17:41:22",2,28,32,15,73,1,0.2,0.11428571428571432,,,0,12,false,,true,false,,,https://github.com/microsoft,https://opensource.microsoft.com,"Redmond, WA",,,https://avatars.githubusercontent.com/u/6154722?v=4,,,
wopr,An R package and Shiny application to provide API access to the WorldPop Open Population Repository.,wpgp,https://github.com/wpgp/wopr.git,github,"bayesian-methods,r-package,shiny-apps,population-model",Data Catalogs and Interfaces,"2022/07/29, 16:23:17",26,0,12,true,HTML,WorldPop,wpgp,"HTML,R",https://apps.worldpop.org/woprVision,,"2019/11/07, 22:34:44",1032,GPL-3.0,34,436,"2022/07/29, 16:23:17",4,20,41,15,37,1,0.0,0.13589743589743586,"2021/06/10, 16:06:08",1.0.0,0,2,false,,false,false,,,https://github.com/wpgp,https://www.worldpop.org,University of Southampton,,,https://avatars.githubusercontent.com/u/33325143?v=4,,,
rwlts,"Support governments in making decisions about the impact of human activities on the environment, planning the use of natural resources, conserving biodiversity and monitoring climate change.",brazil-data-cube,https://github.com/brazil-data-cube/rwlts.git,github,"earth-science,geoscience,earth-observation,geoinformatics,geospatial,r,land-cover,trajectory",Data Catalogs and Interfaces,"2021/10/05, 19:59:19",5,0,2,true,R,Brazil Data Cube,brazil-data-cube,R,,,"2020/11/12, 19:08:53",661,CUSTOM,10,97,"2021/10/05, 19:59:19",2,10,19,6,334,0,1.9,0.24675324675324672,"2021/10/05, 19:58:43",v0.8.0,0,7,false,,false,false,,,https://github.com/brazil-data-cube,brazildatacube.org,"São José dos Campos, SP, BR",,,https://avatars.githubusercontent.com/u/51197879?v=4,,,
The POWER Project,"Provides solar and meteorological data sets from NASA research for support of renewable energy, building energy efficiency and agricultural needs.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://power.larc.nasa.gov/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earthdata Search,"A web application developed by NASA EOSDIS to enable data discovery, search, comparison, visualization, and access across EOSDIS' Earth Science data holdings.",nasa,https://github.com/nasa/earthdata-search.git,github,"earthdata-search,data-discovery,eosdis,hacktoberfest",Data Catalogs and Interfaces,"2022/08/24, 17:14:26",666,0,51,true,JavaScript,NASA,nasa,"JavaScript,SCSS,HTML,Shell",https://search.earthdata.nasa.gov,,"2015/08/13, 17:13:40",2579,CUSTOM,225,8498,"2022/08/24, 17:14:30",17,1492,1511,90,11,3,2.7,0.7520648746057966,,,0,40,false,,false,true,,,https://github.com/nasa,https://github.com/nasa/nasa.github.io/blob/master/docs/INSTRUCTIONS.md,United States of America,,,https://avatars.githubusercontent.com/u/848102?v=4,,,
sentinelhub-py,Download and process satellite imagery in Python using Sentinel Hub services.,sentinel-hub,https://github.com/sentinel-hub/sentinelhub-py.git,github,"python-library,sentinel-hub,aws,ogc-services,satellite-imagery",Data Catalogs and Interfaces,"2022/08/16, 12:03:03",640,167,110,true,Python,Sentinel Hub,sentinel-hub,"Python,Makefile",http://sentinelhub-py.readthedocs.io/en/latest/,,"2017/05/17, 12:00:34",1936,MIT,316,1275,"2022/09/02, 05:51:54",10,188,316,133,3,3,0.8,0.25345167652859957,"2022/08/16, 12:20:33",v3.7.0,0,33,false,,false,false,"angry010101/nntask,worldbank/CropEstStatsExt,Ciocotisan/FarmApplication,behzad89/SQL_GDAL_Commnds,ECHOESProj/eo-notebooks,AGottardiSDIS/Daily-fire-hazard-index-herault,worldstrat/worldstrat,maxijohansson/remote-sensing-sentinel,Thomasdht/Forest-Monitoring,geoanalytics-ca/documentation,jayin92/NYCU-intro-to-AI-final-project,zhaoyutim/LowResSatellitesService,enesgencer18/crop-classification-docker,vmyrgiotis/MDF_DALEC_GRASS,makubo/nvdi-stat-lambda-sqs,hubert10/field-delineation-hub,iai-rs/lulc-cnn-sentinel,Orion-AI-Lab/S4A-Models,charbu/gcbd-sentinel,AdrienWehrle/earthspy,sentinel-hub/eo-learn-examples,anilkul98/tumai_kuai_repo,osu-cvl/Construction-Site-Satellite-Imagery-Collection,ben-oxley/satellite-detect,OpenDataCubePipelines/eugl,AndreasRey/EE_Python,masawdah/ai4foodsecurity,QCDIS/NaaVRE,sentinel-hub/hiector,ddatunashvili/FI_calc_database,RIALI-MOUAD/Sentiment-Analysis-Adv,nunesotavio/GestaoQualidadeAr_SC,jordnj/SpaceApps-Lilo-ML,ddatunashvili/FI_calc,ddatunashvili/Flask_API_v1.0.0,sentinel-hub/eo-grow,acesrg/image-processor,BraianMendes/eo-learn,froukje/ai4foodsecurity,crlna16/ai4foodsecurity,enesgencer18/docker-demo,PaulSpringerMI4People/MI4People_Soil_Quality_Streamlit,Edgar170593/PROYECTO_SARAS,KlemenKozelj/sentinel2-earth-observation,MarsherSusanin/neftelove,Sodi1/hackrosatom,pip-install-HSE/LeaderOfDigital_Final2021,xpascuet/ndvi,GianLucaIglesias/EarthObservation_BAW,pultzlucas/flask-chat,datasciencewithdaniel/aotidae,daofullstack/learn,SytzeSimonse/GBA_biodiversity-analysis,Carlosv0410/app_sentinel,ashutoshkumarjha/pygeo,Deforestration-Tracker-ADK/forestrack-core,borisrakovan/climathon-backend,FrontierDevelopmentLab/sat-extractor,tsdataclinic/PMLDataPipeline,Broly498/sentinel2-cloud-detector,jakoberzar/dragonhack2020,abalasky/team-satellite,mintusf/land_cover_tracking,AI4EO/tum-planet-radearth-ai4food-challenge,engineerscodes/Vote-of-Thanks,pultzlucas/website-credentials-scraping,openEOPlatform/openeo-pg-evalscript-converter,sirmmo/serverino_demo_ispra,Deforestration-Tracker-ADK/forestrack-model,ridvansalihkuzu/starter-pack-ai4food-challenge,EO-Forge/eo-forge,nipdep/DefoM-API,keshavprasadgubbi/EDCSTFN---SpatioTemporalFusion-of-Satellite-Images,felixlapalma/los-juncos-monitoring,lukaskondmann/DENETHOR,artefactory/medium_satellite_imagery,bkavlak/dockerdemo,MitchellGRead/CSC462_Arbutus_Project,Ardweaden/openeo-pg-evalscript-converter,matt989253/heig-TerraGazer,bkavlak/geemap_docker,vindn/yolov5-traffic_signs_example,sentinel-hub/digital-twin-of-news,xaviermiles/summer-project,SupulCFG/EO-Dashboard-Team-Watha,BB8-2020/FARM-deforestation,cusitristan/Trillium,cursorcl/restDiaplza,seanremy/atrain-cloudseg,asylve/Sea-Ice-App,ZakariaELHAJOUY/field-delineation,GMoncrieff/renosterveld-monitor,boldak/change-detection-monitoring-service,sentinel-hub/multi-temporal-super-resolution,SantoshBoga/OceanPlasticDetection,NastasjaEO/eotopia,ESA-PhiLab/WorldCrops,valldabo2/satellite,Joanna-Wojdylo/Satelity,miannini/remote_sensing,ncx-co/sentinel_mosaic_qgis_plugin,tonzowonzo/SAR_utils,VITObelgium/E-shape,sanchitchip/BR_AI,DmitrievPdl/sentinel_image,sentinel-hub/field-delineation,MLReef/mlreef,ashnair1/geogeniustools2,ec-nextgeoss/nextgeoss-sentinel2-phenology,GeoBigData/s2_preprocessor,ZeeshanSultan/zindi-farmpin,earth-genome/image_service,zactodd/sentinel2_scraping,aljazv/dragonhack2020-ideapop,DomenRok/info-globe,filipzupancic/razkuzeni_stirje,NorskRegnesentral/naturinngrep,Gundisalv/developer_entry_task,MNaseerSubhani/LSE,sdrdis/s1_parking_occupancy,gisat/georice,panopticonopolis/canopy-gis,AntonChernov/fields_drones,vldkhramtsov/SentinelClearcutDetection,pieter-cappon/Graduation,Geo-Genius/geogenius-python-sdk,wri/sentinel-tree-cover,cyder-water-extraction/waterbodies,purijs/hyperion-data-analysis,DomagojKorais/benchmarks,Melykuti/sh-pixel-labelling,vldkhramtsov/deforestation-detection,aaronj95/palm-oil,Open-EO/openeo-sentinelhub-python-driver,MathieuTuli/UHINet,hejcman/copernicus-hackaton,jpatrickbouchet/land-cover-data-prep-airflow,shakasom/geocoding,gakarak/quarry_searcher_sentinel2,Imbruced/sentinel_models,QuantuMobileSoftware/clearcut_detection,spacesense-ai/spacesense,dzanaga/eojupy,OchiengHosea/FloodMonitor,sentinel-hub/classification-app-backend,centreborelli/tsd,crc32a/bexar_court_reader,Craft-Prospect/CubeSatVis,sabuhish/blog-django_jwt,multiply-org/multiply-core,lipusmah/sentinel_timeseries,mayastn/S2DataProcessing,ESA-PhiLab/NGVEO,sentinel-hub/water-observatory-backend,sentinel-hub/education,gobaRules/Test1,gobaRules/Test,gobaRules/SatelliteDataUseCases,gobaRules/Home,JamesOConnor/sat_giffer,EvaGith/Landcover-eo-learn,clcr/pyeo,sentinel-hub/eo-learn,sentinel-hub/sentinel2-cloud-detector,vegetablejuiceftw/wip-opencv-slider-thing,JozefStefanInstitute/PerceptiveSentinel,MarcCoru/S2preprocessing",,https://github.com/sentinel-hub,https://www.sentinel-hub.com,,,,https://avatars.githubusercontent.com/u/31830596?v=4,,,
Planetary Computer Data Catalog,Combines a multi-petabyte catalog of global environmental data with intuitive APIs and a flexible scientific environment.,microsoft,https://github.com/microsoft/PlanetaryComputerDataCatalog.git,github,aiforearth,Data Catalogs and Interfaces,"2022/08/25, 16:11:44",15,0,14,true,TypeScript,Microsoft,microsoft,"TypeScript,JavaScript,CSS,Python,Shell,HTML,Dockerfile",https://planetarycomputer.microsoft.com,,"2020/12/01, 02:26:24",643,MIT,483,1095,"2022/09/02, 18:27:22",6,341,347,207,2,3,0.1,0.2532981530343008,"2022/07/06, 19:46:05",2022.3.2,0,11,false,,true,false,,,https://github.com/microsoft,https://opensource.microsoft.com,"Redmond, WA",,,https://avatars.githubusercontent.com/u/6154722?v=4,,,
Global Energy Monitor,"Studies the evolving international energy landscape, creating databases, reports, and interactive tools that enhance understanding.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://globalenergymonitor.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAC Index,"Find STAC Catalogs, Collections, APIs, Software and Tools.",stac-utils,https://github.com/stac-utils/stac-index.git,github,"stac,index,spec",Data Catalogs and Interfaces,"2022/08/30, 16:16:23",5,0,5,true,JavaScript,stac-utils,stac-utils,"JavaScript,Vue,HTML",https://stacindex.org,,"2020/08/20, 09:52:13",745,Apache-2.0,15,97,"2022/08/23, 13:04:29",12,0,18,11,12,0,0,0.0,,,0,1,false,,false,false,,,https://github.com/stac-utils,,,,,https://avatars.githubusercontent.com/u/58087398?v=4,,,
Eumap,"Comprises environmental, land cover, terrain, climatic, soil and vegetation layers covering the continental Europe at relatively fine spatial resolutions.",geoharmonizer_inea,https://gitlab.com/geoharmonizer_inea/eumap,gitlab,,Data Catalogs and Interfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Data Science Europe Metadata Catalog,"Building the Open Data Science Europe Portal, a freely-accessible viewer containing gridded layers for Europe at spatial resolutions of 30-m or better.",,,custom,,Data Catalogs and Interfaces,,,,,,,,,,https://maps.opendatascience.eu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satip,"A library for satellite image processing providing all of the functionality necessary for retrieving, and storing EUMETSAT data.",openclimatefix,https://github.com/openclimatefix/Satip.git,github,"satellite-imagery,eumetsat,gis,nowcasting",Data Catalogs and Interfaces,"2022/07/28, 14:44:45",22,1,16,true,Jupyter Notebook,Open Climate Fix,openclimatefix,"Jupyter Notebook,Python,Dockerfile",https://satip.readthedocs.io/,,"2020/11/02, 16:49:59",671,MIT,580,858,"2022/07/12, 15:54:20",23,52,104,103,54,5,0.8,0.6480836236933798,"2022/07/28, 14:45:37",v2.10.7,4,8,false,,false,false,openclimatefix/nowcasting_dataset,,https://github.com/openclimatefix,openclimatefix.org,London,,,https://avatars.githubusercontent.com/u/48357542?v=4,,,
MODIS,"Provides automated access to the global online data archives LP DAAC, LAADS and NSIDC as well as processing capabilities such as file conversion, mosaicking, subsetting and time series.",MatMatt,https://github.com/fdetsch/MODIS.git,github,"download,modis,process",Data Catalogs and Interfaces,"2022/09/02, 10:19:23",49,0,3,true,R,,,"R,Python",,,"2015/09/29, 14:32:57",2532,CUSTOM,90,572,"2022/09/02, 07:17:54",31,14,97,14,2,1,0.0,0.13212435233160624,,,0,4,false,,false,false,,,,,,,,,,,
MODIStsp,An R package for automatic download and preprocessing of MODIS Land Products Time-Series.,ropensci,https://github.com/ropensci/MODIStsp.git,github,"modis,gdal,r,preprocessing,time-series,remote-sensing,satellite-imagery,modis-data,modis-land-products,peer-reviewed,r-package,rstats",Data Catalogs and Interfaces,"2022/09/02, 08:37:49",137,0,12,true,R,rOpenSci,ropensci,"R,CSS",https://docs.ropensci.org/MODIStsp,",https://doi.org/10.5281/zenodo.1972039,https://doi.org/10.1016/j.cageo.2016.08.020","2014/07/09, 15:05:34",2979,GPL-3.0,17,1611,"2022/09/02, 09:30:22",2,79,258,18,2,0,0.0,0.2915407854984894,"2022/08/27, 05:27:32",v2.0.9,0,7,false,,false,false,,,https://github.com/ropensci,https://ropensci.org/,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/1200269?v=4,,,
